customernumber,customername,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2012,8,40,0,CTRL,1299494,4552.13,76450.4014445,1240,1689466.62735,-4453.06995265,73926.0437944
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2012,9,40,0,CTRL,1096487,11832.44,73272.9543813,1198,1600621.44827,14106.4937223,73715.61085
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2012,10,40,0,CTRL,917644,69596.9,57236.2163581,1240,1699778.17242,79885.728986,59128.7058432
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2012,11,40,0,CTRL,806368,52846.03,46250.2074603,1199,1228607.61124,54490.4307101,46552.4928669
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2012,12,40,0,CTRL,666784,53131.15,36148.6980418,1157,795721.131468,46668.5017651,33933.68322
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,1,40,0,CTRL,631054,34910.51,37114.7055116,1239,994275.210607,26653.6911776,37972.6142654
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,2,40,0,CTRL,684424,76201.15,39879.8492617,1119,461669.041697,72681.0814468,35426.1323959
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,3,40,0,CTRL,762868,46398.01,40643.4609228,1235,519856.449877,46242.9629455,33270.9146741
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,4,40,0,CTRL,629274,44092.8,35345.9407583,1188,633322.364795,36800.7279163,31895.4957267
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,5,40,0,CTRL,584358,55324.59,33972.7543394,1236,686365.296642,52371.1517008,31888.382294
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,6,40,0,CTRL,671228,41872.76,38218.5806245,1195,828410.827617,36145.9817,35551.4742451
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,7,40,0,CTRL,596909,25887.7,33704.8920717,1237,734061.918305,21719.4230318,31913.8640978
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,8,40,0,CTRL,701833,34448.41,41225.2868988,1230,860003.657426,29184.1605617,38095.5962281
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,9,40,0,CTRL,696256,28460.8,43205.7376303,1185,1053080.85776,25203.1010713,43614.6954131
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,10,40,0,CTRL,701083,37356.83,41117.5179177,1235,1214215.61843,42279.6182384,42196.3491302
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,11,40,0,CTRL,710448,52641.76,43819.9625812,1193,1098666.85536,52740.424469,43902.5500089
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2013,12,40,0,CTRL,532120,18716.36,32526.2178761,1195,938375.427485,17332.517336,33970.9786882
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,1,40,0,CTRL,638130,-718.3,37597.2487645,1238,870735.467523,2743.85851157,36857.3552096
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,2,40,0,CTRL,668524,61096.13,37560.5917255,1115,479135.768812,53189.7065896,33372.5750852
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,3,40,0,CTRL,641562,71059.43,38389.9212926,1237,496129.841318,59331.4963083,32959.808267
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,4,40,0,CTRL,705059,37614.29,44895.4594331,1203,821212.727379,36933.7042428,41650.4305622
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,5,40,1,TRMT,646652,38057.92,38567.7417698,1264,789370.797264,39465.4057849,36089.90046
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,6,41,0,TRAIN,460486,50866.06,28752.8517517,1218,726348.542034,52880.4977101,28554.1649014
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,7,41,0,CTRL,531287,14433.77,36677.2347602,1266,852067.057409,10210.9415492,38664.1543181
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,8,41,0,CTRL,649172,42945.62,41456.7462032,1268,814261.61944,41554.7178503,39213.8155114
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,9,41,0,CTRL,572953,32199.91,36389.8874849,1223,926786.323635,37227.1328512,37045.1354647
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,10,41,0,CTRL,574174,9615.61,34390.1512851,1266,958150.413257,14104.2142367,35010.3594885
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,11,41,0,CTRL,528800,36211.85,30187.1360448,1209,825237.499749,35074.5941385,30454.2030385
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2014,12,41,0,CTRL,655119,39618.37,38404.5887696,1266,972344.214074,38322.1116718,38974.7611237
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,1,41,0,CTRL,652219,44075.6,40230.3188061,1269,949499.306717,41640.5474319,40330.3160446
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,2,41,0,CTRL,854091,48346.54,53025.4806638,1123,704550.748703,40699.0179021,48238.9324094
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,3,41,0,CTRL,898682,22360.85,53902.6386819,1270,836656.750039,22339.29108,47846.0571347
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,4,41,0,CTRL,971329,34307.49,59986.8523633,1229,1249293.18451,30478.0849476,57392.9332228
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,5,41,0,CTRL,812395,36864.47,55215.9047749,1271,1045484.2632,43039.7895442,52551.7800138
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,6,41,0,CTRL,801277,62649.52,54292.1971779,1230,1241886.43521,70194.6486621,54454.0003442
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,7,41,0,CTRL,816741,61160.06,56019.2359351,1271,1048362.36735,68218.2919055,53705.4159104
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,8,41,0,CTRL,821225,27755.69,53753.8739069,1271,1164490.29019,26098.2464651,51951.2577779
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,9,41,0,CTRL,746825,35334.35,49454.3435373,1230,1286176.81336,29086.2720482,51320.2340851
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,10,41,0,CTRL,844761,46998.84,59870.6519049,1271,1330115.98463,50319.3663073,58858.1955115
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,11,41,0,CTRL,737587,50642.05,48797.0499498,1230,1295672.88923,52206.4521655,51199.1363735
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2015,12,41,0,CTRL,946198,35756.46,62713.123999,1271,1453380.9354,30151.7937147,63672.6065284
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,1,41,0,CTRL,1014570,49978.43,62281.970682,1271,1306015.4395,53811.9009904,59526.7412495
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,2,41,0,CTRL,1151921,117732.32,73159.8380188,1189,980181.245849,113051.572742,67000.0525605
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,3,41,0,CTRL,1156612,87911.48,73457.4589767,1271,1072605.39014,81684.5279087,64594.8126532
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,4,41,0,CTRL,1138471,57565.09,76882.5518463,1230,1270277.89062,49885.445445,71644.7172693
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,5,41,0,CTRL,1027732,72091.72,61056.4953553,1271,1549267.41045,66889.0345118,61535.127571
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,6,41,0,CTRL,1035940,58693.85,61275.1393744,1230,1497533.57649,51751.9832417,60573.7316216
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,7,41,0,CTRL,1030183,39876.32,70449.6553501,1271,1308612.26673,41082.7880182,68411.7859661
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,8,41,0,CTRL,1126005,92249.43,70802.2217434,1271,1836094.21339,99260.4651431,72387.3676875
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,9,41,0,CTRL,1023765,67637.09,65584.9022757,1230,1554204.43214,64294.710394,65239.3262725
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,10,41,0,CTRL,1050558,99524.25,65171.3749786,1271,1855186.53495,103399.85633,66840.2224455
ABSE002,Absentee Shawnee - Thunderbird Shawnee Casino,2016,11,41,0,CTRL,103185,17666.51,6672.05338885,369,238178.792144,20175.0931135,7823.99492718
AZTOH01,Desert Diamond West Valley Casino,2015,11,24,0,CTRL,217,29.3,32.3892650619,169,289.313969917,31.7384911815,35.0848601892
AZTOH01,Desert Diamond West Valley Casino,2015,12,24,2,TRMT,2322558,87978.66,95064.9686632,835,3478130.99894,90030.7110411,101444.067567
AZTOH01,Desert Diamond West Valley Casino,2016,1,26,0,TRAIN,5511692,147143,203894.832792,806,8249505.02248,159595.17532,201547.350105
AZTOH01,Desert Diamond West Valley Casino,2016,2,26,0,CTRL,5289455,181002.3,191530.484377,754,5079450.0305,171232.291451,177886.194962
AZTOH01,Desert Diamond West Valley Casino,2016,3,26,0,CTRL,5640610,203142.57,202518.342473,806,6008904.62942,186729.924233,186227.011773
AZTOH01,Desert Diamond West Valley Casino,2016,4,26,0,CTRL,5697067,176754.03,200171.127293,780,7101404.8172,169959.516507,188575.611013
AZTOH01,Desert Diamond West Valley Casino,2016,5,26,0,CTRL,6193994,210575.7,204703.746912,806,9969911.08633,222123.41667,208815.66892
AZTOH01,Desert Diamond West Valley Casino,2016,6,26,0,CTRL,5843653,189820.75,193883.134218,780,9720200.16994,191387.645326,197051.568388
AZTOH01,Desert Diamond West Valley Casino,2016,7,26,0,CTRL,6251611,214982.72,214017.427599,806,8897843.72781,214207.697643,214197.008995
AZTOH01,Desert Diamond West Valley Casino,2016,8,26,0,CTRL,6081334,199863.84,204325.078278,806,10992903.7048,211579.236156,214022.133018
AZTOH01,Desert Diamond West Valley Casino,2016,9,26,0,CTRL,6091906,199631.53,202019.543819,780,10576078.3671,202016.279784,209591.56063
AZTOH01,Desert Diamond West Valley Casino,2016,10,26,0,CTRL,6260483,212131.1,206029.311263,806,12194045.0923,224086.199439,218446.033195
AZTOH01,Desert Diamond West Valley Casino,2016,11,26,0,CTRL,569201,19325.03,17086.3701086,234,1508449.94713,23403.0279727,20700.112858
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,7,160,0,CTRL,5192167,215022.03,210622.221112,3701,7994677.32674,217702.551631,215637.889122
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,8,160,0,CTRL,6557581,276578.43,256925.697005,4994,9668665.46886,274471.844271,254900.714207
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,9,160,0,CTRL,6417782,271606.17,243110.412759,4854,10260965.179,284423.980598,246979.311795
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,10,160,0,CTRL,6490591,269949.86,245863.798362,5033,12593819.0848,278961.161506,258176.420129
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,11,160,0,CTRL,6665202,249552.47,244400.301651,4863,10797802.6737,254705.62708,244976.85299
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2013,12,160,0,CTRL,6277651,229320.19,226407.7839,5021,9861936.34294,245031.380918,229934.909519
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,1,160,0,CTRL,6054385,250574.86,215381.019255,5026,9573715.6561,256182.632431,216330.961038
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,2,160,0,CTRL,7320590,314862.48,301266.278728,4543,5832562.8458,300196.954328,273575.5263
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,3,160,0,CTRL,7605169,300826.1,299908.399811,5025,7436469.00743,259726.381733,272726.517283
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,4,160,0,CTRL,6484261,251086.62,245136.941974,4861,9163053.87487,245772.034371,245350.52799
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,5,160,0,CTRL,6605224,215425.06,267715.306579,5023,8780991.33519,205549.925173,260240.353492
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,6,160,0,CTRL,6066506,205002.26,258604.858932,4885,10792158.9723,206592.760316,267630.784396
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,7,160,0,CTRL,7025537,281931.95,291268.383741,5026,10937136.0575,287099.687469,298792.294847
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,8,160,0,CTRL,7002364,265717.15,294491.547997,5026,10630669.7288,271412.818337,294907.279905
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,9,160,0,CTRL,8221361,322944.21,356511.372916,4868,14359301.7883,327883.803666,371510.789673
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,10,160,0,CTRL,7677119,298595.67,322792.215861,5031,13792816.7279,295882.923614,333322.042932
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,11,160,0,CTRL,6570418,303511.65,285018.94445,4852,11842854.0026,339432.224259,299451.003183
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2014,12,160,0,CTRL,7367224,318475.21,305436.711886,5023,13177128.2575,326106.242299,321017.348375
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,1,160,0,CTRL,6263946,184248.58,247167.490542,5018,8815131.12324,176849.55037,244216.815225
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,2,160,0,CTRL,7677809,377528.31,335199.434444,4750,6715488.58145,351977.153907,306668.848219
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,3,160,0,CTRL,7286972,345163.38,308293.900266,5019,7582036.18573,323737.38185,285072.707549
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,4,160,0,CTRL,6508930,283962.29,274954.255943,4858,8520922.05451,268682.908111,269803.136786
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,5,160,0,CTRL,7467720,333746.39,330625.391702,5030,9639081.54988,334591.260567,316796.366942
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,6,160,0,CTRL,6554353,301713.71,272633.507294,4863,11646038.5013,309945.708343,283826.492078
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,7,160,0,CTRL,7853934,340181.16,320962.988829,5038,11022087.0755,340809.901869,323267.716364
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,8,160,0,CTRL,6948800,285134.59,284947.926436,5012,11752003.8837,297250.874145,292294.715542
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,9,160,0,CTRL,7687297,287255.49,327199.550803,4854,13070233.4826,294898.704542,339412.147604
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,10,160,0,CTRL,7395619,178299.54,332470.366824,5010,12133416.3353,172294.888918,336544.043684
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,11,160,0,CTRL,6622219,262144.78,288198.936596,4857,12666284.9241,282637.845335,307825.739351
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2015,12,160,0,CTRL,7639978,255863.59,306337.457087,4970,14171196.4538,281812.184948,322958.175109
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,1,160,0,CTRL,5976116,238435.51,242187.708824,4964,8714014.87471,230469.475795,238527.305392
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,2,160,0,CTRL,7658552,339266.82,339434.331405,4640,7634010.09366,319258.774478,319099.979704
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,3,160,0,CTRL,7528163,267909.67,327747.680846,4960,8032757.62786,260227.121906,303510.636956
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,4,160,0,CTRL,6680304,352971.52,279202.125245,4800,7772055.55797,337004.02296,260796.396131
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,5,160,0,CTRL,6207114,259111.98,263060.707809,4960,9356953.73337,272922.897827,265945.125776
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,6,160,0,CTRL,6464255,219311.65,268013.599568,4800,10586150.9577,207525.872313,274810.143437
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,7,160,0,CTRL,7746539,264774.98,327074.015372,4955,9973101.31465,270953.492298,319210.411905
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,8,160,0,CTRL,6506604,288821.78,279653.789368,4960,12126684.2589,309451.867884,297956.371672
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,9,160,0,CTRL,7259583,329280.06,304595.630862,4800,10950311.2576,327945.431411,304295.811049
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,10,160,0,CTRL,6456297,257629.2,269023.941907,4960,11664063.278,261413.230651,278223.209101
BKFT001,Blackfeet Nation-Glacier Peaks Casino,2016,11,160,0,CTRL,797271,41206.54,33515.8111712,1440,2147481.9463,51366.4398466,40902.5830778
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,7,11,0,CTRL,506061,27117.4,17203.3310986,254,905726.332241,27402.5200628,18436.0660833
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,8,11,0,CTRL,764370,24622.6,24957.5592773,339,1187448.782,24691.8958383,25064.2079198
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,9,11,0,CTRL,681109,20634.85,21992.7231938,331,1251875.88134,21808.841906,23434.1669827
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,10,11,0,CTRL,776108,39145.65,24906.9281943,341,1663538.42939,42898.2166067,27219.7275662
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,11,11,0,CTRL,741864,29493.25,25445.7405235,331,1325388.51961,30129.8237173,26320.020804
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2013,12,11,0,CTRL,736993,25744.7,25092.1084571,342,1257990.18113,27416.2379947,25912.6881812
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,1,11,0,CTRL,774819,33179.3,25260.7456458,342,1308487.23063,36191.4856635,26055.6448905
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,2,11,0,CTRL,963250,27094.2,35405.3502586,313,826763.766718,26286.7013156,33176.5827607
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,3,11,0,CTRL,971438,19940.8,34668.9327743,344,1021197.71234,14836.916709,32234.2330447
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,4,11,0,CTRL,895361,31235.1,31746.3008539,334,1277154.41151,31807.1491799,31653.5086431
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,5,11,0,CTRL,860969,44564.1,29513.0414773,343,1162394.82527,45015.832066,28837.8247655
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,6,11,0,CTRL,759059,22832.95,25394.6538145,331,1468838.0973,23248.17199,26835.4010923
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,7,11,0,CTRL,685152,23037.4,22799.0623091,343,1194347.06755,23604.5358981,24288.9942256
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,8,11,0,CTRL,785290,24614.5,25617.041232,345,1133507.87634,21530.3132389,25002.9882366
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,9,11,0,CTRL,900224,34770,32290.6796649,330,1667874.89398,36898.9323114,34062.4908364
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,10,11,0,CTRL,951714,50950.3,37294.9605055,343,1784628.06894,53290.4689324,39204.8673783
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,11,11,0,CTRL,826434,31447.3,32308.6272302,330,1625557.49666,31817.2974585,35032.4424802
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2014,12,11,0,CTRL,873922,34174.15,34996.6915615,344,1617688.22592,34583.8728024,36850.667921
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,1,11,0,CTRL,694530,11513.15,22557.8829772,343,1052136.91943,8758.77384546,22734.4080697
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,2,11,0,CTRL,940060,11604.87,37283.917486,321,924143.035233,4158.26884153,35149.2580612
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,3,11,2,TRMT,816929,51895.36,31498.2391309,406,875549.133285,46092.5445218,29516.8277825
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,4,13,0,TRAIN,781240,35438.48,30336.3932163,394,1151647.70884,37431.1975744,30612.7064655
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,5,13,0,CTRL,850172,34286.18,32468.3680419,404,1199342.97152,33728.5000771,32046.3276827
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,6,13,0,CTRL,700237,25447.06,25323.9538311,391,1302830.75857,25662.0726522,26663.7997592
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,7,13,0,CTRL,779719,37500.01,30673.0606856,403,1161150.99837,37209.5805288,31089.8982326
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,8,13,0,CTRL,718320,26025.41,27495.0204657,403,1237807.21546,25236.2054639,28600.7034848
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,9,13,0,CTRL,763756,35042.98,29330.7851891,394,1472467.5313,37261.4504326,31927.5258006
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,10,13,0,CTRL,812010,41499.85,30005.8900656,404,1427692.42912,43169.3038858,30462.6212738
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,11,13,0,CTRL,748322,28001.71,26632.3305363,390,1474691.78464,31400.028162,28968.4107311
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2015,12,13,0,CTRL,800685,39636.71,28640.0476002,403,1622081.4512,42897.8708014,30861.6836404
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2016,1,13,0,CTRL,707133,9782.53,24108.3981635,405,1075831.7677,8458.50524471,24326.3808431
BKFT002,Blackfeet Nation-Glacier Lil' Peaks Casino,2016,2,13,0,CTRL,967223,41661.93,35694.8658849,377,981477.198887,39607.7711388,34021.1858747
