customernumber,customername,denom,paytableseries,year,month,beginfootprint,deltaptcount,trainset,gamesPlayed,ActualWin,TheoWin,MachineDays,GamesPlayedAdj,ActualWinAdj,TheoWinAdj
KAWN003,Kaw Nation - Braman,$1.00,M4,2016,11,4,0,CTRL,24771,318.73,1733.55049186,34,60076.6020387,730.401933259,2063.59923798
KAWN004,Kanza Travel Plaza,$1.00,M1,2016,7,2,0,CTRL,40394,5763.61,2809.15131264,33,46366.8110874,5209.89969366,2620.4446
KAWN004,Kanza Travel Plaza,$1.00,M1,2016,8,2,0,CTRL,66669,-1596.7,4753.56627097,51,102169.656114,-1173.36193609,4770.28355382
KAWN004,Kanza Travel Plaza,$1.00,M1,2016,9,2,0,CTRL,80158,560.41,5776.05358527,50,120232.837402,1315.11892098,5732.55970255
KAWN004,Kanza Travel Plaza,$1.00,M1,2016,10,2,0,CTRL,66356,7545.29,4639.61758081,50,118454.189899,10008.3424733,4766.6174985
KAWN004,Kanza Travel Plaza,$1.00,M1,2016,11,2,0,CTRL,7079,-223.04,509.279652281,12,18750.1063773,-311.716344204,623.841766951
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,7,75,0,CTRL,2819058,314480.8,233887.821791,1704,3748843.67448,309715.610171,226689.512168
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,7,73,0,CTRL,3397476,262519.5,276380.13319,1631,4524296.44323,255074.897193,268763.696394
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,8,75,-1,TRMT,4349303,311929.08,366720.22769,2291,4500668.00241,294745.715821,332383.483575
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,8,73,-4,TRMT,5144674,417036.5,426213.783536,2161,5431295.77615,380355.999192,388560.834432
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,9,74,1,TRMT,3961583,332223,332250.159112,2260,5046533.46749,318129.988786,321071.473274
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,9,69,4,TRMT,4713382,368684.5,390090.879842,2190,6078305.32789,363096.989153,378203.86447
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,10,75,0,TRAIN,3802956,327726.15,321118.746519,2335,5495676.60462,311597.327736,310588.538423
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,10,73,0,TRAIN,4513417,396409.5,374404.848862,2263,6485995.20229,376465.662444,362519.781508
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,11,75,0,CTRL,4074600,317735.3,344187.897416,2260,4497664.83218,292238.065853,317242.804242
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,11,73,0,CTRL,4785505,409305.12,398637.084388,2190,5327504.87809,383151.264277,368203.978386
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2013,12,75,0,CTRL,3750476,273325.95,318042.185961,2334,4760241.27489,272183.003053,309408.648811
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2013,12,73,0,CTRL,4581731,388634.08,381903.718637,2263,5936196.86906,372311.4282,372852.63034
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,1,75,0,CTRL,3708541,362559.23,315090.606181,2329,4297183.77394,355940.750192,296857.126815
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,1,73,0,CTRL,4436260,383023.15,367501.926818,2263,5231440.24109,370015.564265,346791.384458
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,2,75,0,CTRL,4319775,372700.7,365386.440867,2108,2414412.34224,322617.849032,306644.209092
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,2,73,0,CTRL,5199489,392788.2,430918.700605,2044,3061725.57769,354809.251391,365907.040116
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,3,75,0,CTRL,4889421,428921.2,409633.964269,2334,3311391.96113,342936.90035,340530.838935
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,3,73,0,CTRL,5802801,470131.35,481718.565554,2263,4207862.63473,391252.424904,408055.377883
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,4,75,0,CTRL,3881094,310798.2,331411.916542,2255,3706422.6172,267865.669753,296446.80803
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,4,73,0,CTRL,4754993,335707.73,398912.344864,2190,4652748.06077,294005.451276,359026.088284
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,5,75,0,CTRL,4574365,411111.42,390342.187323,2331,4473335.04191,362330.785573,352104.666877
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,5,73,0,CTRL,5322688,488296.25,446876.544622,2263,5375597.04343,434946.258176,406342.359014
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,6,75,0,CTRL,4065062,367012.5,349543.911622,2258,5317550.25757,347514.036122,334047.309276
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,6,73,0,CTRL,4657457,371456.82,390699.549007,2190,6113087.00374,363098.7851,372722.548945
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,7,75,0,CTRL,4514861,363897,387827.465476,2331,5249769.28113,356924.827275,366045.547988
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,7,73,0,CTRL,5225224,410027.87,435105.517599,2263,6420187.24544,393642.085582,416915.304275
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,8,75,0,CTRL,4846572,389973.86,414413.475557,2332,5002463.68186,360492.954903,378129.805122
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,8,73,0,CTRL,5649949,461348.15,473878.680581,2263,5922204.81128,413763.624185,432144.671683
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,9,75,0,CTRL,3767135,351114.15,325427.141163,2254,5166307.95935,344074.91945,317768.118603
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,9,73,0,CTRL,4446828,374359.85,375193.27887,2190,6209915.90278,358742.54717,367673.390793
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,10,75,0,CTRL,3727739,340934.9,318833.185778,2333,4927370.19322,322008.756402,304383.847026
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,10,73,0,CTRL,4487402,358216.84,378179.503425,2263,6033691.21367,339093.341005,361944.07
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,11,75,0,CTRL,3938742,331203.35,339065.52385,2264,5052784.8121,322775.625203,327282.384994
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,11,73,0,CTRL,4718446,401312.5,396937.747721,2197,5996781.32715,364233.940174,381078.527756
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2014,12,75,-2,TRMT,4104256,335111.05,353691.223078,2198,5252733.05702,309630.635969,346273.393489
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2014,12,73,-3,TRMT,4851943,413299.27,409055.41549,2167,6016077.24049,411381.608499,394107.32342
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,1,73,0,TRAIN,4120588,307216.8,363299.572526,2204,3965662.61196,274112.425407,329388.930373
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,1,70,0,TRAIN,4874032,445820.5,430864.350337,2151,4607757.49062,412740.51624,388785.379155
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,2,73,0,CTRL,4588171,399374,406588.308305,1975,2721452.23578,340880.206521,340243.734771
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,2,70,0,CTRL,5270229,546434,471106.547462,1929,3197853.48168,453170.926054,395850.462083
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,3,73,0,CTRL,4926820,433868,439067.692062,2191,3989938.72853,354984.866625,380751.69804
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,3,70,0,CTRL,5953203,531584,536702.66764,2142,4775011.4325,460551.139496,463155.028186
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,4,73,0,CTRL,4181694,394629,375840.157042,2118,4182042.84318,357080.936559,342491.330619
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,4,70,0,CTRL,5077821,462009,459347.208674,2068,5035231.7773,425947.877361,416190.131506
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,5,73,0,CTRL,4677586,453834,416632.394007,2197,4662041.8158,409499.400003,379185.218241
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,5,70,5,TRMT,5569899,521760,502123.047301,2278,5545002.81935,473008.70781,456957.736548
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,6,73,1,TRMT,3973647,346249,355144.729946,2144,5197123.40531,339919.339256,337532.59876
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,6,75,1,TRMT,4825713,471774,435132.52337,2255,6486955.75123,446235.320165,417196.678198
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,7,74,0,TRAIN,4286050,372203,382511.374606,2223,4772203.6277,347248.451268,357710.16757
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,7,76,0,TRAIN,5333165,537362,477668.695914,2320,6057483.03188,501411.787073,449099.707808
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,8,74,0,CTRL,4282585,320411,384640.306009,2226,4769708.94051,289903.444599,356041.671954
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,8,76,0,CTRL,5162182,492985,467572.782344,2324,5994020.1291,458452.857052,438103.95679
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,9,74,0,CTRL,4293237,379053,384559.91394,2155,6093365.96188,373478.331286,381454.007513
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,9,76,0,CTRL,5074349,500157,459945.120323,2247,6869933.47786,502840.514989,449522.2086
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,10,74,0,CTRL,3812701,379601,339193.779827,2223,4991277.76309,365497.868249,324007.907148
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,10,76,0,CTRL,4831359,399306,437761.796177,2322,6358366.39812,372835.566115,417409.214234
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,11,74,0,CTRL,3861617,283393,343498.373522,2147,5287696.59329,279955.011727,339593.838569
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,11,76,0,CTRL,4965194,422053,445957.02711,2251,6858123.75963,425229.578444,440750.087593
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2015,12,74,0,CTRL,4046440,331097,361066.491817,2218,5100000.36511,319980.065309,352482.255297
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2015,12,76,0,CTRL,5165030,482833,462935.366792,2327,6500624.41687,477924.709849,449548.476293
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,1,74,0,CTRL,4608973,417207,410285.496094,2217,4753746.87556,392251.791727,375782.893677
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,1,76,0,CTRL,5554133,441414,496885.340213,2327,5769416.36765,402143.200666,454700.632602
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,2,74,0,CTRL,4409304,451282,388953.946709,2032,3091587.91395,382841.240261,337209.5874
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,2,4,0,CTRL,115320,18424.2,12887.2897105,56,70452.1010781,15138.3062087,10877.4871012
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,2,4,0,CTRL,186679,11701.42,21696.0068566,56,111065.391032,6160.22891879,18154.4715177
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,2,76,0,CTRL,5439854,512148,483305.180813,2179,3760323.76882,446281.414401,418343.729899
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,3,74,-3,TRMT,4726493,441862,423236.983075,2124,4083290.71292,372033.108615,369800.121845
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,3,4,0,CTRL,277730,38191.78,32328.2038088,124,244636.043401,33700.1258827,28026.6249225
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,3,4,0,CTRL,403241,53608.06,48251.9440257,124,347081.786787,49949.0543264,41971.6238863
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,3,76,0,CTRL,5783819,492726,516791.685934,2332,5030268.04093,440454.934369,452441.387607
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,4,71,0,TRAIN,4210944,397147,377621.383145,2062,3602673.95837,351576.061306,329597.522998
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,4,4,0,CTRL,245090,27374.9,28195.268617,120,186865.381029,23708.8091295,23919.5209818
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,4,4,0,CTRL,360964,39787.3,42606.2236997,120,292401.468076,34035.2337166,36762.9900114
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,4,76,0,CTRL,5292035,491984,475715.363986,2249,4418308.17137,427632.255811,412889.93875
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,5,71,0,CTRL,4412621,391498,396115.978526,2125,5402300.99084,388862.960853,378877.911771
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,5,4,0,CTRL,265390,16936.57,30353.2766944,124,311333.483535,17603.5237783,28668.5135024
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,5,4,0,CTRL,380323,51302.65,44232.0111663,124,482208.798926,48514.0324378,42522.4038926
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,5,76,0,CTRL,5515403,527278,496772.895743,2327,6785520.70639,491895.197537,475866.167418
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,6,71,0,CTRL,3887425,390557,349738.813221,2051,5029023.17679,378122.05432,335236.71261
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,6,4,0,CTRL,241083,25116.63,28116.714379,120,325059.147132,22484.7910271,27197.8322768
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,6,4,0,CTRL,342179,27360.86,40031.2871729,120,426232.95443,28479.3219899,37691.824473
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,6,76,0,CTRL,5015947,439556,451861.559575,2245,6481209.47635,417925.489818,433120.108527
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,7,71,0,CTRL,4519751,394166,403601.522651,2127,4575952.52622,362677.055624,372307.304316
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,7,4,0,CTRL,283081,12349.82,32805.8256028,124,287765.583379,8627.43625103,30179.3747024
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,7,4,0,CTRL,394121,43253.61,46817.8494772,124,376066.480667,38553.8969239,42450.306784
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,7,76,0,CTRL,5855613,500799,524349.652951,2332,6050437.48127,455585.366448,485900.305306
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,8,71,0,CTRL,3503381,357264,315728.128095,2125,4481852.59459,342552.001527,300739.73009
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,8,4,0,CTRL,276395,35578.62,33661.0366,124,332577.840528,35907.8573933,31736.6476503
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,8,4,0,CTRL,363410,18709.88,44768.1518987,124,452260.203113,19723.1734373,42330.0825075
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,8,76,0,CTRL,4871477,443920,439606.614542,2323,6330318.60053,420092.694972,421020.561546
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,9,71,0,CTRL,4169284,370475,380053.895859,2060,5269780.38283,372814.498196,365733.814967
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,9,4,0,CTRL,274768,35614.5,33017.7752951,120,363660.690063,31950.6720652,32118.7476207
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,9,4,0,CTRL,375204,30648.7,46028.9009446,120,495379.604302,26353.5255851,44888.6566572
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,9,76,0,CTRL,5314171,449148,481840.961034,2244,6912154.14823,425248.445593,467322.730686
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,10,71,0,CTRL,3998392,334173,359483.028545,2128,5199736.87525,317763.723322,341307.635673
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,10,4,0,CTRL,287551,27797.44,34934.8687718,124,375428.552761,27022.2611957,33049.076665
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,10,4,0,CTRL,386487,59406.58,47094.5080448,124,547305.171226,55500.9757819,45706.8331215
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,10,76,0,CTRL,5070860,442297,455460.3801,2323,6625477.61147,431644.859408,433238.261807
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M1,2016,11,71,0,CTRL,197486,7461,17248.8197206,635,447890.841377,7556.43558752,20304.5820336
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M37WAP,2016,11,4,0,CTRL,12656,3395.86,1549.73130297,36,29455.0667629,3863.70919382,1836.62510847
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M38WAP,2016,11,4,0,CTRL,19422,2329.91,2380.84051388,37,43228.4102285,2746.22815256,2800.23221605
KICK002,Kickapoo of Texas- Lucky Eagle,$1.00,M4,2016,11,76,0,CTRL,267241,26562,23744.632772,695,643545.942031,31637.4346386,28317.8450937
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,7,14,0,CTRL,422928,28883,36182.9551996,322,634351.738796,28712.8095951,36604.0863354
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,7,22,0,CTRL,643995,74411,66132.3837962,506,989896.811134,76615.0117125,67261.7365852
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,8,14,0,CTRL,507297,55736,43128.5740008,432,638567.570265,54072.233208,40646.833005
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,8,22,0,CTRL,848986,76620,86498.6823536,682,1043424.01049,72169.1388238,80682.8549578
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,9,14,0,CTRL,477199,34495,40206.736283,420,774180.732132,31341.8624722,41018.3558408
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,9,22,0,CTRL,851314,78773,87237.4197164,660,1344257.92523,77292.9759725,88577.6022688
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,10,14,0,CTRL,483633,32830,41327.3293115,434,882143.540565,26740.3243272,43037.8770818
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,10,22,0,CTRL,784279,87779,81609.9221468,682,1378203.66145,90427.2825678,83525.5765214
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,11,14,0,CTRL,505056,50176,42374.4107324,420,799026.04726,51599.4807175,42676.7175775
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,11,22,0,CTRL,767962,81334,77929.2622499,660,1177433.34753,83105.5090341,77332.0447086
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2013,12,14,0,CTRL,437292,13823,37005.694922,434,701719.809767,13348.2898358,37881.4287619
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2013,12,22,0,CTRL,709315,89752,72638.7144407,682,1101391.27108,95763.3527721,74058.6890614
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,1,14,0,CTRL,434066,40583,37141.0579311,433,552259.229472,37412.8193259,35309.2615895
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,1,22,0,CTRL,722792,73199,74477.2169636,677,918068.380098,70163.9367065,71040.5274734
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,2,14,0,CTRL,443277,31057,37150.2987422,392,306816.906869,25306.8139272,32435.7180858
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,2,22,-1,TRMT,974572,72191,100835.467306,588,693554.930216,70956.5541503,89174.989027
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,3,14,0,CTRL,426901,37338,35635.7967129,427,367087.365296,29242.4299974,31082.5515033
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,3,21,0,TRAIN,1075557,93842,110930.552667,651,945893.168718,83455.9055327,97762.063905
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,4,14,0,CTRL,390128,43727,32908.9268739,420,479335.805124,44274.5580164,31457.0447518
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,4,21,0,CTRL,881025,90153,89441.4943721,623,1083733.97121,85779.6294708,84933.6419685
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,5,14,0,CTRL,380377,51118,31821.7073576,434,460943.368977,46056.3336844,30007.2702004
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,5,21,-1,TRMT,992312,104746,103203.103492,620,1240509.02879,91520.1990393,98027.9351247
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,6,14,0,CTRL,331662,22264,28562.9367033,420,467973.129922,22471.443386,27751.1597081
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,6,20,1,TRMT,816579,100005,83027.4259107,630,1158433.30684,100443.529613,80379.0527551
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,7,14,0,CTRL,322667,45506,26908.6451422,434,455555.269024,46035.3028245,26933.1236199
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,7,21,0,TRAIN,790982,98562,79130.92045,651,1141856.04648,96811.1591913,79487.3167854
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,8,14,0,CTRL,350363,11305,29862.346286,434,391807.450939,7678.49814541,27490.1097042
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,8,21,0,CTRL,814627,81062,83154.9523934,651,935091.93127,78680.3038143,77066.142482
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,9,14,0,CTRL,331997,14162,28843.8759264,420,517958.838439,13894.2631741,28942.3703726
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,9,21,0,CTRL,834011,71792,85695.8923494,630,1301051.87621,73090.689093,85823.4462673
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,10,14,0,CTRL,327751,37369,28369.0988237,434,505024.285291,37739.8170891,28033.5933636
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,10,21,0,CTRL,945219,71516,97638.4771631,651,1540363.99838,71607.0889147,98017.1310506
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,11,14,0,CTRL,304519,15612,25803.1407976,420,438315.766517,19181.6996831,25310.4279455
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,11,21,0,CTRL,816403,97372,83774.3082931,630,1231747.66562,94444.7794747,83677.8999888
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2014,12,14,0,CTRL,346443,35084,29310.833083,434,515417.553047,36518.4546087,29373.7525978
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2014,12,21,0,CTRL,877858,62200,90207.6777948,651,1295546.0749,61797.5662256,90747.6586265
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,1,14,0,CTRL,289120,17230,24261.6411056,434,357518.085906,20985.2415405,22928.1432879
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,1,21,0,CTRL,845926,88683,87487.0010441,651,1022518.43069,85230.3158199,82563.4062904
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,2,14,0,CTRL,299653,31750,25321.1451703,392,228045.157323,29577.7228971,22200.38213
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,2,21,0,CTRL,888976,88673,91665.3062033,588,712334.651157,75988.6791697,82052.1646181
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,3,14,0,CTRL,305508,41570,25691.5476851,434,274606.633928,37082.0795412,22643.5885883
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,3,21,0,CTRL,892283,94387,90453.8105447,651,826907.536418,85036.0875644,80437.2290376
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,4,14,0,CTRL,301080,32333,25210.7441725,420,357197.133122,29925.5418415,23921.5207094
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,4,21,0,CTRL,790521,93044,81737.8128135,630,997578.05493,91182.2341881,78822.1584931
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,5,14,0,CTRL,309702,29939,26118.1120194,434,353293.264675,29923.8252993,24429.0692327
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,5,21,0,CTRL,800249,91699,80691.9705738,651,958294.62133,84463.3693876,76497.8682385
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,6,14,0,CTRL,260591,26673,22138.2644576,420,387741.449326,24942.0313222,21796.2019441
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,6,21,0,CTRL,768597,58101,80196.6209769,630,1162778.49012,59155.1367011,78823.5896572
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,7,14,0,CTRL,288587,40044,24453.3036312,434,350520.538532,36809.7304576,23414.3226927
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,7,21,0,CTRL,804831,101708,82543.5956981,651,992587.583099,97126.0321615,79568.0486335
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,8,14,0,CTRL,283211,25486,24023.5087835,434,377577.798202,24464.4683893,23203.6380801
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,8,21,0,CTRL,791043,94235,81127.2257823,651,1089357.84065,92187.9509796,78653.4069488
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,9,14,-4,TRMT,225867,11145,18920.9796585,304,354075.03007,12708.6262601,19132.943161
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,9,21,-1,TRMT,752932,80784,76929.8666327,601,1214340.48673,82325.6956957,78677.0843064
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,10,10,0,TRAIN,245989,20478,20666.4476629,296,351043.079113,18685.6771761,20038.5058087
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M37WAP,2015,10,5,0,CTRL,66154,2450.66,6534.48360962,20,44387.9583703,-518.252074962,5490.22434604
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M38WAP,2015,10,5,0,CTRL,113143,22689.3,12029.2325633,20,74969.9089222,18013.7127553,9890.30238747
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M4,2015,10,20,0,TRAIN,752241,81597,75993.9680614,613,1102403.28717,75902.1486801,74194.098447
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M1,2015,11,10,0,CTRL,138899,20806,11762.7819227,172,214348.097344,21988.6787883,11852.1549834
KICK003,Kickapoo Tribe of OK - Harrah,$1.00,M38WAP,2015,11,5,0,CTRL,278977,1326.48,30894.6258481,150,528310.520744,2603.48575325,33599.0521259
